e1,ev,p,q,e,u,tid
11.67377127,2.11845747,201.8328095,298.5831664,0.906732448,0,CID-L100
11.68795998,2.119058418,201.5309113,297.9707424,0.906720742,0,CID-L100
11.70910639,2.119085154,201.486745,298.1306735,0.906720221,0,CID-L100
11.72259933,2.119210934,202.2667631,298.7087809,0.906717771,0,CID-L100
11.73276874,2.11966362,201.6505273,298.7343604,0.906708953,0,CID-L100
11.74849809,2.119783932,201.6683189,298.1818947,0.906706609,0,CID-L100
11.76577428,2.119801553,201.4600678,298.078638,0.906706266,0,CID-L100
11.77906222,2.120146688,201.615469,297.668608,0.906699543,0,CID-L100
11.79858723,2.1206571,201.5597824,297.3910872,0.9066896,0,CID-L100
11.8058928,2.120837567,201.3411329,298.4078323,0.906686084,0,CID-L100
11.82411325,2.120853365,201.2442971,297.3762375,0.906685776,0,CID-L100
11.8339472,2.121070897,201.6830562,298.4965886,0.906681539,0,CID-L100
11.85342873,2.121696759,201.6393176,297.7708924,0.906669347,0,CID-L100
11.86384041,2.121807956,201.373667,297.2625616,0.906667181,0,CID-L100
11.87981824,2.122134254,201.0885554,297.5782637,0.906660825,0,CID-L100
11.89040387,2.122480605,201.5939942,298.1576791,0.906654078,0,CID-L100
11.90415152,2.122909594,201.5100962,298.1348976,0.906645721,0,CID-L100
11.92527307,2.122924784,201.5871753,298.0080767,0.906645425,0,CID-L100
11.93538036,2.123238323,201.5448429,297.3720237,0.906639317,0,CID-L100
11.94149318,2.123442487,201.5456457,298.0899923,0.90663534,0,CID-L100
11.95352004,2.123641183,201.3691576,298.1758088,0.90663147,0,CID-L100
11.9714423,2.123728075,201.1807254,297.7250184,0.906629777,0,CID-L100
11.99462632,2.123830157,201.4560505,297.6216663,0.906627789,0,CID-L100
12.00525543,2.125204622,202.1954359,299.4726666,0.906601014,0,CID-L100
12.01746244,2.125321287,201.8652604,298.9468844,0.906598741,0,CID-L100
12.02990552,2.125352277,201.9177556,298.6730964,0.906598138,0,CID-L100
12.04546093,2.125408786,202.0131945,299.4656818,0.906597037,0,CID-L100
12.06030814,2.125431876,201.7703065,298.9948629,0.906596587,0,CID-L100
12.06827221,2.125509653,202.0359614,299.8871263,0.906595072,0,CID-L100
12.08274047,2.125676145,201.8101947,298.6786873,0.906591829,0,CID-L100
12.10255125,2.125679183,201.7255495,298.59283,0.90659177,0,CID-L100
12.1204673,2.125871802,201.9090358,298.8240497,0.906588017,0,CID-L100
12.13094731,2.12640105,201.9457836,299.4692096,0.906577708,0,CID-L100
12.14886336,2.126381606,201.8849595,298.6696166,0.906578086,0,CID-L100
12.16111386,2.126546882,201.8609113,299.404854,0.906574867,0,CID-L100
12.17380543,2.126746793,201.7014985,298.6123896,0.906570972,0,CID-L100
12.1849191,2.127367794,202.0327516,299.5995536,0.906558875,0,CID-L100
12.19428092,2.127659457,202.0268198,299.2862731,0.906553194,0,CID-L100
12.21232742,2.127781592,202.0111973,299.0851064,0.906550815,0,CID-L100
12.23083984,2.127945652,202.0033783,298.6155174,0.906547619,0,CID-L100
12.24768117,2.128463963,201.6510679,298.2877198,0.906537522,0,CID-L100
12.25867059,2.128318739,201.4735254,298.6680354,0.906540351,0,CID-L100
12.26885864,2.129081925,201.8362497,299.1165631,0.906525484,0,CID-L100
12.28630256,2.129418554,201.9721243,299.9818097,0.906518927,0,CID-L100
12.30933748,2.129450151,201.8712888,298.6991773,0.906518311,0,CID-L100
12.31594107,2.129935041,201.7997521,298.9473498,0.906508865,0,CID-L100
12.32767596,2.130071151,202.0630094,299.875198,0.906506214,0,CID-L100
12.34702703,2.130212122,201.687163,298.1247001,0.906503468,0,CID-L100
12.36045164,2.130303267,201.7958185,299.048455,0.906501692,0,CID-L100
12.38107,2.130493456,202.0680767,299.4463104,0.906497987,0,CID-L100
12.39804179,2.131043971,202.0370827,299.5171739,0.906487263,0,CID-L100
12.40920516,2.131067061,201.7242624,298.2703169,0.906486814,0,CID-L100
12.42363615,2.131161851,202.229323,299.9262548,0.906484967,0,CID-L100
12.43895549,2.131923215,202.082388,298.5892371,0.906470136,0,CID-L100
12.45328708,2.13195785,202.3015704,300.0186885,0.906469461,0,CID-L100
12.46446287,2.13210429,202.0359424,298.8019464,0.906466608,0,CID-L100
12.47793718,2.132096998,201.750238,298.5211942,0.90646675,0,CID-L100
12.49783492,2.13210672,201.9421672,298.9522499,0.906466561,0,CID-L100
12.50911632,2.132148039,201.5416468,298.7476713,0.906465756,0,CID-L100
12.5165772,2.132918517,202.2688164,299.9469645,0.906450747,0,CID-L100
12.5265416,2.133313478,202.5077557,299.831907,0.906443053,0,CID-L100
12.54286111,2.133342645,202.2570101,299.2885539,0.906442485,0,CID-L100
12.5575468,2.133475716,202.0103823,300.0210653,0.906439893,0,CID-L100
12.57397192,2.133763126,202.2055725,300.170941,0.906434294,0,CID-L100
12.58478118,2.133847587,202.3182864,300.0639581,0.906432649,0,CID-L100
12.59931778,2.134160518,201.9736176,298.9490361,0.906426553,0,CID-L100
12.61519622,2.134195761,201.9248728,298.4790101,0.906425867,0,CID-L100
12.62698081,2.134207306,202.442959,299.631083,0.906425642,0,CID-L100
12.63609413,2.134279007,201.9470955,300.3452347,0.906424245,0,CID-L100
12.653712,2.134378658,202.0049069,300.3543067,0.906422304,0,CID-L100
12.66932331,2.134572493,201.9287227,299.2699214,0.906418528,0,CID-L100
12.68291565,2.134653916,201.9025253,298.9142818,0.906416942,0,CID-L100
12.69561343,2.134698881,201.9470177,299.1863033,0.906416066,0,CID-L100
12.70557162,2.135141845,202.1949876,300.0896741,0.906407437,0,CID-L100
12.72082884,2.135442623,202.112165,299.9287139,0.906401578,0,CID-L100
12.73676319,2.135807202,202.4940502,300.6125819,0.906394476,0,CID-L100
12.74836141,2.135885587,202.3618932,300.4797864,0.906392949,0,CID-L100
12.76200966,2.135914146,201.9799829,299.2405684,0.906392392,0,CID-L100
12.77793158,2.136183935,202.0512705,299.2511298,0.906387137,0,CID-L100
12.79709629,2.136501726,202.2619737,299.7271073,0.906380946,0,CID-L100
12.81342201,2.136478636,202.0907188,299.8455976,0.906381396,0,CID-L100
12.82735602,2.136527855,201.6604801,299.0917028,0.906380437,0,CID-L100
12.83613389,2.136533323,201.8869641,299.7339248,0.906380331,0,CID-L100
12.84334007,2.136516917,202.3625154,300.54068,0.90638065,0,CID-L100
12.85531723,2.136522994,202.2510979,300.4969973,0.906380532,0,CID-L100
12.87112112,2.136527247,202.2235767,300.5749834,0.906380449,0,CID-L100
12.90141192,2.136541223,201.8431874,299.4497226,0.906380177,0,CID-L100
12.91209694,2.136576465,201.8222329,299.2782317,0.90637949,0,CID-L100
12.92215453,2.136766654,201.9026663,299.539277,0.906375786,0,CID-L100
12.9293607,2.13679339,202.3327568,299.6252778,0.906375265,0,CID-L100
12.93975375,2.136826202,201.9902565,299.8090932,0.906374626,0,CID-L100
12.95793693,2.137149463,202.2089678,300.0349012,0.906368328,0,CID-L100
12.98338219,2.137151286,201.8953812,298.9788109,0.906368293,0,CID-L100
12.99453934,2.137270382,202.1526895,299.5766414,0.906365973,0,CID-L100
13.00788319,2.137616125,202.1399735,300.6002963,0.906359238,0,CID-L100
13.02125189,2.13788166,202.1984364,300.0517413,0.906354065,0,CID-L100
13.03663335,2.137887129,201.9224758,299.515271,0.906353959,0,CID-L100
13.05105192,2.138138081,202.3054035,300.3087289,0.90634907,0,CID-L100
13.06496108,2.138145373,202.0969141,299.6404907,0.906348928,0,CID-L100
13.07813721,2.138193376,201.9400575,298.8590144,0.906347993,0,CID-L100
13.09215198,2.138252316,202.0553286,300.415622,0.906346845,0,CID-L100
13.10969529,2.138369589,202.0052904,299.9379323,0.90634456,0,CID-L100
13.12587192,2.138422453,202.2527287,300.7216866,0.906343531,0,CID-L100
13.14465147,2.138506914,202.2174302,300.3560994,0.906341885,0,CID-L100
13.15758531,2.138524535,201.8099005,299.2672427,0.906341542,0,CID-L100
13.16825791,2.138619326,202.0406684,299.6560888,0.906339696,0,CID-L100
13.17573742,2.139041631,202.2541607,299.8782085,0.906331469,0,CID-L100
13.18816187,2.139071405,202.369284,300.8916322,0.906330889,0,CID-L100
13.20171072,2.139321142,202.0205392,299.6801131,0.906326024,0,CID-L100
13.21468184,2.139672353,202.7735743,301.098258,0.906319183,0,CID-L100
13.22730508,2.139637111,202.2406739,300.5708157,0.906319869,0,CID-L100
13.24355625,2.139989537,202.0709852,300.2385272,0.906313004,0,CID-L100
13.25357035,2.140029034,202.4709964,300.7244251,0.906312234,0,CID-L100
13.26922515,2.140067922,202.4598602,300.8113909,0.906311477,0,CID-L100
13.28927199,2.140067314,202.1850275,300.1429689,0.906311489,0,CID-L100
13.30036702,2.140065491,202.4639655,300.941847,0.906311524,0,CID-L100
13.31743199,2.140074606,202.2830355,300.3935148,0.906311347,0,CID-L100
13.32855808,2.140079467,202.2455921,300.6544662,0.906311252,0,CID-L100
13.33844794,2.140089189,202.2272956,300.4027282,0.906311063,0,CID-L100
13.35514639,2.140095265,201.8650477,299.6314834,0.906310944,0,CID-L100
13.36998118,2.140108026,201.9534074,299.8891083,0.906310696,0,CID-L100
13.38231865,2.140179119,201.911911,300.1505954,0.906309311,0,CID-L100
13.39337019,2.14025325,202.3228914,301.0264477,0.906307867,0,CID-L100
13.40698738,2.140264187,202.3797375,300.5343565,0.906307654,0,CID-L100
13.42733241,2.14028667,202.2551387,300.7328083,0.906307216,0,CID-L100
13.44147143,2.140352294,202.2981489,301.0366402,0.906305937,0,CID-L100
13.45849291,2.140439185,202.0741835,299.8852573,0.906304245,0,CID-L100
13.47325937,2.140468959,202.6716434,301.3059812,0.906303665,0,CID-L100
13.48699459,2.140528507,202.4193211,301.1530456,0.906302505,0,CID-L100
13.50642642,2.140578941,202.1574464,299.5164,0.906301522,0,CID-L100
13.52096923,2.140931368,202.5556791,301.3780527,0.906294657,0,CID-L100
13.53160455,2.140953243,202.4973209,301.1797319,0.906294231,0,CID-L100
13.54971939,2.140975725,201.4221147,300.1359854,0.906293793,0,CID-L100
13.5707167,2.140989093,202.0643656,300.8135711,0.906293532,0,CID-L100
13.58336479,2.141150116,202.3482945,301.1927355,0.906290396,0,CID-L100
13.59066415,2.141635614,202.7735557,301.4782322,0.906280938,0,CID-L100
13.60279662,2.142147241,202.7229188,302.0604014,0.906270972,0,CID-L100
13.61745746,2.14218066,202.7428302,301.412208,0.906270321,0,CID-L100
13.63398818,2.142204358,202.9207508,301.8194445,0.906269859,0,CID-L100
13.64402092,2.142269982,202.6720996,301.9758435,0.906268581,0,CID-L100
13.65773129,2.142302795,202.834481,301.8312823,0.906267942,0,CID-L100
13.67602008,2.142331961,202.6550292,301.6827698,0.906267373,0,CID-L100
13.69273095,2.142311909,202.653496,302.1272709,0.906267764,0,CID-L100
13.70554055,2.14240913,202.7590282,302.0532553,0.90626587,0,CID-L100
13.7226925,2.142453487,202.3688143,301.5719544,0.906265006,0,CID-L100
13.73844048,2.142997926,202.7575133,301.7424604,0.9062544,0,CID-L100
13.76003416,2.143033777,202.7271703,301.2974456,0.906253702,0,CID-L100
13.76604759,2.143036207,202.9054754,301.6090872,0.906253655,0,CID-L100
13.77076888,2.143030738,202.6976761,301.3135886,0.906253761,0,CID-L100
13.78509427,2.143045929,202.8278499,301.5251287,0.906253465,0,CID-L100
13.80799252,2.143045322,202.2379044,300.3844403,0.906253477,0,CID-L100
13.81607462,2.14306112,201.9607477,300.2160409,0.906253169,0,CID-L100
13.82864194,2.143057474,202.801329,302.0689394,0.90625324,0,CID-L100
13.84218459,2.143064766,202.7363663,302.0664622,0.906253098,0,CID-L100
13.86218794,2.143072057,202.3863046,301.2677113,0.906252956,0,CID-L100
13.87349418,2.143239764,202.4926554,301.6325242,0.906249689,0,CID-L100
13.88813639,2.143644447,202.8945257,302.0219861,0.906241806,0,CID-L100
13.90396513,2.143526567,202.8247468,302.2797162,0.906244102,0,CID-L100
13.91273679,2.143555125,202.5616849,301.0539331,0.906243546,0,CID-L100
13.92413622,2.14372344,202.1710536,300.3936031,0.906240267,0,CID-L100
13.94208333,2.143835852,202.9913006,302.0425582,0.906238078,0,CID-L100
13.95624098,2.143916667,202.7646461,301.8406717,0.906236503,0,CID-L100
13.96201213,2.143914844,203.0134695,301.7021913,0.906236539,0,CID-L100
13.97297049,2.14391059,203.002604,301.4711463,0.906236622,0,CID-L100
13.99100457,2.143930642,202.3842482,301.271427,0.906236231,0,CID-L100
14.00477086,2.144160935,202.4014361,300.9199073,0.906231745,0,CID-L100
14.01670453,2.144173088,203.0165313,302.5886324,0.906231508,0,CID-L100
14.03200524,2.144211976,203.2799948,302.3125124,0.906230751,0,CID-L100
14.05417044,2.144200431,202.9277422,302.214583,0.906230976,0,CID-L100
14.07181937,2.14420833,202.7863919,302.2017086,0.906230822,0,CID-L100
14.08259757,2.144222306,202.6689167,301.3984094,0.906230549,0,CID-L100
14.09646325,2.1442776,202.537614,301.5815007,0.906229472,0,CID-L100
14.1168207,2.144310413,202.8846054,302.5215991,0.906228833,0,CID-L100
14.12782876,2.144311628,202.6663544,302.1512217,0.906228809,0,CID-L100
14.13456281,2.144317097,202.4088308,301.4306542,0.906228703,0,CID-L100
14.15526193,2.144337756,202.5492174,301.3851586,0.906228301,0,CID-L100
14.17091052,2.144438015,202.8815059,301.9696635,0.906226347,0,CID-L100
14.17732774,2.144496348,202.6385552,301.6779587,0.906225211,0,CID-L100
14.19096357,2.144504855,202.9780595,302.6054875,0.906225045,0,CID-L100
14.20664943,2.144526122,202.9776525,302.1163237,0.906224631,0,CID-L100
14.2215774,2.14453706,202.9948404,302.6658945,0.906224418,0,CID-L100
14.24203425,2.144538882,202.427047,301.3958106,0.906224383,0,CID-L100
14.25688767,2.144564403,202.6868356,301.2804925,0.906223885,0,CID-L100
14.2721511,2.144596,203.0775568,302.3636094,0.90622327,0,CID-L100
14.28412205,2.144628204,202.866706,302.9140576,0.906222643,0,CID-L100
14.29806228,2.144631243,203.0316327,301.9698643,0.906222583,0,CID-L100
14.31116385,2.144591746,202.9396284,302.1057611,0.906223353,0,CID-L100
14.32947748,2.144604507,203.0265826,302.1664346,0.906223104,0,CID-L100
14.35328272,2.144615444,202.8233967,302.0834015,0.906222891,0,CID-L100
14.36625383,2.144637927,202.7523932,301.6718319,0.906222453,0,CID-L100
14.37639218,2.144692006,203.0567524,302.5240226,0.9062214,0,CID-L100
14.39264335,2.144740616,202.8160771,301.7569151,0.906220453,0,CID-L100
14.40375081,2.144781935,202.8833649,302.3762755,0.906219648,0,CID-L100
14.41606964,2.144809887,203.0192289,302.4837677,0.906219103,0,CID-L100
14.43058139,2.144831154,202.6056296,302.3308449,0.906218689,0,CID-L100
14.43811061,2.14485789,202.9263691,302.7561233,0.906218168,0,CID-L100
14.44711211,2.144865789,202.6445608,301.9805809,0.906218014,0,CID-L100
14.46599106,2.144878549,202.7255802,301.6882747,0.906217766,0,CID-L100
14.4809066,2.144935666,202.801583,302.0028297,0.906216653,0,CID-L100
14.49119404,2.144952073,203.2001511,302.2727055,0.906216334,0,CID-L100
14.50276741,2.144949034,203.1413569,302.3634313,0.906216393,0,CID-L100
14.51993799,2.144945389,203.1344267,302.8025517,0.906216464,0,CID-L100
14.53420125,2.144941135,203.1955065,302.9032415,0.906216547,0,CID-L100
14.54424642,2.144956326,202.8748168,301.3845968,0.906216251,0,CID-L100
14.55231609,2.144955111,203.2444554,302.3014859,0.906216274,0,CID-L100
14.5657904,2.144904677,203.1616073,302.1954992,0.906217257,0,CID-L100
14.58181172,2.144219268,202.4039623,301.4967402,0.906230609,0,CID-L100
14.59413677,2.144267271,202.9147294,301.4695521,0.906229674,0,CID-L100
14.60879761,2.144278816,202.1922192,302.0859802,0.906229449,0,CID-L100
14.6258191,2.144318919,202.467102,301.3077944,0.906228667,0,CID-L100
14.64052964,2.144347478,203.0948594,302.9042885,0.906228111,0,CID-L100
14.66421684,2.144374214,202.6457973,302.307936,0.90622759,0,CID-L100
14.67228652,2.144408241,202.6256165,301.4563354,0.906226927,0,CID-L100
14.6795424,2.144484195,202.8850781,302.0045043,0.906225448,0,CID-L100
14.69773178,2.144564403,202.9456715,302.1424836,0.906223885,0,CID-L100
14.71167201,2.144554681,203.0654003,302.8937601,0.906224075,0,CID-L100
14.72733302,2.14454982,202.9987938,302.1764045,0.90622417,0,CID-L100
14.74221129,2.144572302,203.2682664,302.8651685,0.906223732,0,CID-L100
14.75543711,2.144563795,202.7723169,301.9405663,0.906223897,0,CID-L100
14.77448999,2.144582632,202.9911901,302.3981733,0.90622353,0,CID-L100
14.78620003,2.144584455,202.9770759,302.2156782,0.906223495,0,CID-L100
14.79556185,2.14457534,202.8584118,301.9218821,0.906223672,0,CID-L100
14.82006285,2.144585062,202.8883256,301.3443007,0.906223483,0,CID-L100
14.8327917,2.144604507,202.9050982,301.8047077,0.906223104,0,CID-L100
14.84732208,2.144599646,203.1790221,302.5482923,0.906223199,0,CID-L100
14.86052927,2.144600253,203.2454481,302.4214447,0.906223187,0,CID-L100
14.87031973,2.144591139,203.0421801,302.359754,0.906223365,0,CID-L100
14.88489981,2.144588708,203.0141446,302.3189719,0.906223412,0,CID-L100
14.90052355,2.144605114,203.0439475,302.7043696,0.906223092,0,CID-L100
14.91923476,2.144606937,202.7102614,301.4616221,0.906223057,0,CID-L100
14.93003161,2.144611191,202.9012656,301.8468249,0.906222974,0,CID-L100
14.94252438,2.144630027,202.4154347,302.1883146,0.906222607,0,CID-L100
14.9593036,2.144618482,202.8532764,301.7630129,0.906222832,0,CID-L100
14.97788435,2.144723603,202.6463127,301.5299425,0.906220784,0,CID-L100
14.99052622,2.144941135,203.2330532,302.4515108,0.906216547,0,CID-L100
14.99732239,2.145281409,202.8638111,301.4010442,0.906209918,0,CID-L100
15.01294613,2.145300246,203.3527671,302.1342353,0.906209551,0,CID-L100
15.02710378,2.145297815,203.3208271,302.5420908,0.906209599,0,CID-L100
15.04659774,2.145275333,203.6950185,302.9203058,0.906210037,0,CID-L100
15.05991053,2.145278979,203.2091943,302.888317,0.906209965,0,CID-L100
15.07319847,2.145292954,202.9627922,301.7050227,0.906209693,0,CID-L100
15.08862963,2.145289309,203.2355609,302.013261,0.906209764,0,CID-L100
15.10011603,2.145282017,203.3274484,302.4123259,0.906209906,0,CID-L100
15.10978846,2.145234622,203.4123952,303.2044644,0.90621083,0,CID-L100
15.12252351,2.144292791,202.6236556,301.8781004,0.906229176,0,CID-L100
15.13773724,2.144301906,203.1639613,303.0023225,0.906228999,0,CID-L100
15.15780893,2.144314058,202.5660874,303.1472745,0.906228762,0,CID-L100
15.16896608,2.143883855,203.0746867,302.4154121,0.906237143,0,CID-L100
15.18372632,2.143902083,202.5997132,301.3109907,0.906236787,0,CID-L100
15.19465983,2.143909983,202.9714725,302.0198435,0.906236634,0,CID-L100
15.20308982,2.143913629,202.9810533,301.8373755,0.906236563,0,CID-L100
15.21754566,2.143931857,202.5981205,301.9832684,0.906236207,0,CID-L100
15.23603323,2.144047308,202.9531087,302.0688675,0.906233958,0,CID-L100
15.25444626,2.144077689,203.3542706,302.708778,0.906233367,0,CID-L100
15.26791435,2.144081943,202.7900099,302.2981448,0.906233284,0,CID-L100
15.27636298,2.144075866,203.241008,302.4310848,0.906233402,0,CID-L100
15.28329581,2.144071005,202.7824146,301.322191,0.906233497,0,CID-L100
15.2892347,2.144076474,202.8160997,302.4368177,0.90623339,0,CID-L100
15.30735575,2.14406736,203.0866856,302.5176967,0.906233568,0,CID-L100
15.33227297,2.144066752,203.2357186,302.090592,0.90623358,0,CID-L100
15.3497231,2.144093488,203.0083758,301.7738928,0.906233059,0,CID-L100
